,labels,x1,x2,x3,x4,x5,x6,x7
0,-352.9399621262301,195.71454017032272,36.504309733364586,5.43764681732095,111.4076001539489,6.8916126178379065,44.858773357413824,42.31071281294462
1,-202.28472961439707,125.61715320306757,46.41054812078072,-19.424710737329,104.01178734575765,11.702084215205904,41.23898094624723,44.85639076894074
2,-204.09530920764666,110.02421342390166,40.9167152601411,-0.08288805532844634,126.44443638699423,10.130885483244228,24.087244423477365,56.74202916211101
3,-498.32864550466894,189.11873058438334,37.39219554102863,3.96955244251836,114.08730579298074,8.776855910928974,45.7277052426291,10.829869127821363
4,-479.822852562474,167.56645593690763,37.437483382584006,33.58720155279495,91.90918061843583,9.21472783501362,23.197598781861434,48.990586082650466
5,-460.06651256413716,72.28840501604503,37.24495635302112,-10.050972813162893,106.86671344877344,6.0205442411692065,81.75847683058099,8.457358598004607
6,-579.6809169094408,148.47638628848136,35.50193816684337,47.425999916906875,90.81810921503177,7.50832899494075,65.34108876691337,70.30427933183495
7,-55.32966061187462,126.7673963042308,36.92992793128191,-32.933108369416175,114.29689381716214,14.116190735370072,66.80698217870534,57.342848136017935
8,-845.1148933835988,118.34050880516973,38.64036360002501,49.519141531892586,87.92593021056113,5.856466563827877,29.7795147098627,3.787282861087525
9,-226.3705673759012,171.39226669392235,42.037991711837655,18.69199457375728,92.41187115859984,2.4164099271998127,14.671647318759003,81.31846967122077
10,-717.8574847936019,209.9391024886029,43.08365938521406,44.94175696045099,124.64506793934086,14.355399012541062,32.13987127296976,36.949588181582605
11,-1011.0511905948683,193.60686570411238,41.52478951677595,74.32813373927058,104.31677914101782,1.1535622094871305,49.839997850654946,33.030593136323105
12,-215.84673914018663,79.46186749123005,36.77894997553263,17.74004060645264,107.86978729227266,4.072110073562416,9.4998631534352,65.90637194284625
13,-151.3202147565822,113.99983676222311,45.43861524941205,-18.93193626079936,106.94409618281219,7.032934358241123,33.33450416169899,50.91581440842762
14,29.297150613214797,153.04371818394497,41.80505415297863,-24.45785250174633,96.46135188867204,8.341720148505331,33.46369851039144,78.63642768026719
15,192.505160750153,138.6724954177502,37.85875386396218,-69.09720231599455,122.67202529664857,1.2941999243150102,44.55314211552699,31.339599361038182
16,-401.3697159840118,181.47183725271356,40.20354937707801,20.32418088996087,107.37350122995109,6.486452208103813,77.18316365035491,81.618973546477
17,-159.353661459857,214.84104115846796,41.18646575581046,-24.08608543631246,88.49800644385984,2.1279821241925347,77.14958784975435,61.38004390792979
18,113.65333503026115,189.67404326464083,36.345546715686304,-38.18662277708546,112.93471873841048,14.137837159593065,9.242230138011674,68.34802075373088
19,-527.3693989299785,128.33970214365658,47.02807541350999,-5.7946477016445215,83.74152500958694,12.463313406296473,48.88422364515617,5.668879357452566
20,-696.0826126924834,104.60119976797395,36.537690113033655,61.18872712999352,82.17758556879949,7.418211146800113,21.960229485210284,47.00350335363215
21,97.75225396435684,75.0013200356245,45.16166168811026,-63.499272095708605,103.18128352653429,9.672531788986774,13.914157821011337,11.730630439826005
22,-559.3757669511069,68.21859578179014,39.52381286339919,33.51554787788934,122.60605131977863,6.735030853092637,33.77760547168939,37.95284114811476
23,308.3792062737271,196.93593068411275,39.803996808769455,-77.34658537426941,127.25389644974192,8.330558313083518,77.3911093776621,65.443175034905
24,-41.216435395579424,112.44433556377597,47.674158163044055,-26.87522094147061,114.00416864879956,8.054325933829151,61.74888666720771,79.44261785798099
25,-214.5876328026668,205.5833266832464,45.35925438404547,-14.33398626832776,108.74243548555184,9.628536563600715,51.06279505705237,60.41359129774074
26,-197.66629439274413,150.10304993334546,46.90939486686644,-20.818532539016218,97.97959196077755,6.779437001067487,56.45965485004983,56.16191175972029
27,-383.6642104320499,154.34728525243773,38.26590792790046,12.108810772485464,91.24656142787514,2.89145935778845,25.460933611543787,36.484648365052664
28,-283.46046921255993,85.41854150769444,44.66737081377637,8.185834909402974,98.8516300258724,4.096858725555133,48.5998839611916,72.467625360675
29,-526.2544303659959,174.80750904681832,41.06380793931009,36.98628896782036,86.74588926517058,8.063199476569478,49.186526584591185,68.50171847171937
30,-332.6772124936617,143.78070520080908,40.15697960386783,9.935292631695189,119.54375933797476,8.129981409057649,58.965851618601434,65.7017348832748
31,-393.970107997807,126.7634526387651,38.57797178462289,23.26843572518171,96.40837011519625,8.313232726640015,48.26905839066708,67.62387277504202
32,25.373462283399647,141.2495199305719,44.10079222235793,-34.55954297776668,88.52287711490412,10.150654485723276,54.767178555918015,69.39871043427779
33,-516.673847255194,208.23016298499442,44.32035020845419,3.5137525363019346,113.71035360000394,3.5901195982645238,79.22955832298223,36.589930139965915
34,-420.6961525854892,144.29987784464606,39.61429855423849,19.627378615369725,82.25292216962042,10.22648593077554,42.734900015691075,53.37042252699955
35,-386.15579815468953,84.73844987088474,44.403304545845785,22.03266683871686,125.79925544112527,7.633230788094279,19.397151437044048,57.976523593939625
36,-255.2447815819326,144.06790401344227,47.38020111193164,0.9224714982458995,126.09402599320765,8.58877771264722,16.390672544329565,56.28477459900713
37,-334.650354244273,109.29879362702175,37.124170050137096,34.16209442244535,92.93142053745618,5.8026883250672565,22.85690912772314,74.22115922005601
38,-626.7141606426376,163.52370989780354,38.95500254341777,61.3059437590347,105.1778537395614,11.014256017234446,39.33201171527878,75.80767268067231
39,-81.94459515951453,132.10660372494846,38.92033971802758,-25.03056088438929,83.47958636563878,8.780555403903302,17.648336880956684,34.269530681052416
40,-1078.37290564789,66.97347824471484,41.26204650265005,83.37083105847674,110.83303064327059,7.281404101720597,17.719833843423366,8.432767830445382
41,-772.2603841375585,177.44497257868244,42.086684122003774,57.135980030536004,95.69895400022075,4.247311587037522,74.34168657887483,65.204249174414
42,-298.5141778315227,106.31978618455769,42.78542338948731,8.321689480228338,93.62898243365306,7.191765587757096,63.44542058556998,74.31114426689285
43,-347.2269567526198,202.75016184541076,44.24694392791019,9.572039397779331,126.29241182432109,6.4592448379860885,50.30581860262195,64.6653322168474
44,102.21834522810657,203.8030992867996,39.91731013873571,-73.72725524719438,93.20207226545271,10.225566457420548,78.80273422631457,27.292235274923232
45,-66.44683283614393,204.30728807628716,44.61907182008336,-43.00480620137565,82.33189484609412,5.568701094470125,83.33842810772515,58.007344062261915
46,-157.826939811231,105.28678935003161,37.13917513357646,-13.960658163406293,110.30530757187913,5.543456996321517,68.0516174494141,57.63107173567265
47,-675.0728498260297,211.67955846361292,44.92623673189778,7.166452242363749,112.2938136014445,3.4580661492319775,57.83631723163739,0.8190096283168289
48,-1062.4463014618964,92.5601147632693,47.51145827978838,80.26174720744875,93.11575393953956,13.918543451947908,35.75468053217059,26.503890768707578
49,-88.17380842955072,77.80729860161073,47.58073830183132,-27.204606494862105,98.0736628743846,5.8821069574304286,60.801955299138804,65.64362755130064
50,-675.5269777552652,110.74854508424748,35.954548308681,29.605320757968425,104.5142575913295,8.213341858399197,64.83896953750892,17.389187450450077
51,98.4949756070531,165.4156885949109,45.50089308529671,-60.58924536645267,118.77977412463667,10.852117720623049,79.86771947767029,63.13676396389492
52,-243.13831410006702,215.3397689268081,44.725742797321836,-33.210491826226374,91.219807236908,1.9680669321413504,55.58441206541253,24.854091560753695
53,-22.950237735970802,100.58744188454861,37.81228696985836,-22.701149361047747,86.48289261111265,12.962756031260557,63.15128172307041,71.17151947706253
54,-397.23785139725476,159.06955368664342,36.72457912203205,13.406816450236201,84.93478164071344,10.041224775957573,18.617198401118014,29.604604700679932
55,-283.1704267709497,124.8033025936922,36.36267437761986,10.658982094119205,97.30352124024397,4.882295195861156,46.284153502400805,62.10997969935626
56,-276.1246804930971,221.2942175214344,40.2440515504325,-34.52858585195303,113.60366110788598,8.901400810564517,72.89974892083494,14.046024194637981
57,-243.11432791080932,184.96026292556024,44.55645575233315,-1.535061709606115,113.79241813082956,10.235925933801246,70.32413653545537,81.4718418146472
58,-833.7053440366326,93.86508583312488,42.90545017793245,36.100402108502976,94.0912762406297,2.420945584906848,59.374694017852455,5.044047119316874
59,-456.72193431822177,84.66661523318552,44.51475008871577,27.47927668433856,123.76459079925374,4.515328898718896,9.648110665084737,46.44849644650122
60,-639.0703680210681,78.22423540773738,36.842981996136636,24.075651225640687,113.60416915220611,4.292772019707767,59.18255962917677,15.601480113247597
