,labels,x1,x2,x3,x4,x5,x6,x7
0,-352.9399621262301,195.71454017032272,36.504309733364586,5.4376468173209505,111.40760015394889,6.8916126178379065,44.858773357413824,42.310712812944615
1,-202.2847296143971,125.61715320306757,46.41054812078072,-19.424710737329,104.01178734575764,11.702084215205906,41.238980946247224,44.85639076894074
2,-204.09530920764664,110.02421342390166,40.9167152601411,-0.08288805532844634,126.44443638699423,10.130885483244226,24.087244423477365,56.742029162111
3,-498.32864550466894,189.11873058438331,37.392195541028634,3.96955244251836,114.08730579298073,8.776855910928974,45.7277052426291,10.829869127821365
4,-479.822852562474,167.5664559369076,37.437483382584006,33.587201552794944,91.90918061843584,9.214727835013619,23.197598781861434,48.99058608265047
5,-460.0665125641372,72.28840501604503,37.24495635302112,-10.050972813162893,106.86671344877344,6.020544241169207,81.75847683058099,8.457358598004607
6,-579.6809169094407,148.47638628848136,35.50193816684337,47.42599991690688,90.81810921503175,7.508328994940749,65.34108876691337,70.30427933183495
7,-55.329660611874615,126.7673963042308,36.9299279312819,-32.93310836941617,114.29689381716213,14.116190735370074,66.80698217870534,57.342848136017935
8,-845.1148933835988,118.34050880516972,38.64036360002501,49.51914153189258,87.92593021056112,5.856466563827878,29.7795147098627,3.787282861087525
9,-226.37056737590117,171.39226669392238,42.037991711837655,18.69199457375728,92.41187115859984,2.4164099271998127,14.671647318759005,81.31846967122077
10,-717.8574847936019,209.9391024886029,43.08365938521406,44.941756960450995,124.64506793934086,14.355399012541064,32.13987127296976,36.949588181582605
11,-1011.0511905948683,193.6068657041124,41.524789516775954,74.32813373927058,104.31677914101782,1.1535622094871305,49.83999785065495,33.030593136323105
12,-215.84673914018663,79.46186749123005,36.77894997553263,17.74004060645264,107.86978729227266,4.072110073562416,9.4998631534352,65.90637194284625
13,-151.32021475658217,113.99983676222313,45.43861524941205,-18.93193626079936,106.94409618281219,7.032934358241122,33.33450416169899,50.91581440842762
14,29.297150613214804,153.04371818394497,41.805054152978634,-24.45785250174633,96.46135188867204,8.341720148505331,33.46369851039144,78.63642768026719
15,192.505160750153,138.6724954177502,37.85875386396218,-69.09720231599455,122.67202529664856,1.2941999243150102,44.55314211552699,31.339599361038186
16,-401.36971598401186,181.47183725271358,40.20354937707801,20.32418088996087,107.37350122995107,6.486452208103813,77.18316365035491,81.61897354647701
17,-159.353661459857,214.84104115846802,41.18646575581046,-24.086085436312462,88.49800644385985,2.1279821241925347,77.14958784975434,61.380043907929796
18,113.65333503026116,189.67404326464086,36.345546715686304,-38.18662277708546,112.9347187384105,14.137837159593065,9.242230138011674,68.34802075373088
19,-527.3693989299785,128.33970214365658,47.02807541350999,-5.7946477016445215,83.74152500958694,12.463313406296473,48.884223645156176,5.668879357452567
20,-696.0826126924834,104.60119976797395,36.537690113033655,61.188727129993524,82.17758556879949,7.418211146800113,21.960229485210284,47.00350335363215
21,97.75225396435684,75.0013200356245,45.16166168811026,-63.49927209570861,103.18128352653429,9.672531788986774,13.914157821011337,11.730630439826006
22,-559.3757669511069,68.21859578179014,39.523812863399186,33.51554787788934,122.60605131977863,6.735030853092638,33.77760547168939,37.95284114811476
23,308.3792062737271,196.93593068411275,39.803996808769455,-77.34658537426941,127.25389644974192,8.330558313083518,77.39110937766209,65.44317503490501
24,-41.216435395579424,112.44433556377597,47.67415816304406,-26.87522094147061,114.00416864879958,8.054325933829151,61.74888666720771,79.44261785798099
25,-214.5876328026668,205.5833266832464,45.359254384045464,-14.333986268327761,108.74243548555185,9.628536563600717,51.06279505705236,60.413591297740744
26,-197.66629439274413,150.10304993334546,46.909394866866435,-20.818532539016214,97.97959196077757,6.779437001067487,56.45965485004983,56.16191175972029
27,-383.66421043204986,154.34728525243773,38.265907927900464,12.108810772485466,91.24656142787514,2.89145935778845,25.46093361154379,36.48464836505266
28,-283.46046921255993,85.41854150769443,44.66737081377637,8.185834909402974,98.8516300258724,4.096858725555133,48.599883961191594,72.467625360675
